web-scraper-order,web-scraper-start-url,review_link,review_link-href,author,message,title,coord
"1711210089-91","https://yandex.ru/maps/org/na_ul_spasokukotskogo_43/176085176457/","Отзывы","https://yandex.ru/maps/org/na_ul_spasokukotskogo_43/176085176457/reviews/","Валерий Б.","Нет встроенных гаражей, с двух строн аидны из окон развалюшки. Хотя в доме есть интересные мансарды","На ул. Спасокукоцкого, 43","40.921288,57.776787"
"1711210089-92","https://yandex.ru/maps/org/na_ul_spasokukotskogo_43/176085176457/","Отзывы","https://yandex.ru/maps/org/na_ul_spasokukotskogo_43/176085176457/reviews/","Олеся Снигирь","Хорошая орхитектура,находится не очень далеко от центра,рядом 2.гор.больница","На ул. Спасокукоцкого, 43","40.921288,57.776787"
"1711210089-93","https://yandex.ru/maps/org/na_ul_spasokukotskogo_43/176085176457/","Отзывы","https://yandex.ru/maps/org/na_ul_spasokukotskogo_43/176085176457/reviews/","александр смирнов","Довольно нестандартен и неоднозначно.","На ул. Спасокукоцкого, 43","40.921288,57.776787"
"1711210089-94","https://yandex.ru/maps/org/na_ul_spasokukotskogo_43/176085176457/","Отзывы","https://yandex.ru/maps/org/na_ul_spasokukotskogo_43/176085176457/reviews/","Дмитрий Михеевский","Качество работ отвратительно.","На ул. Спасокукоцкого, 43","40.921288,57.776787"
"1711210089-95","https://yandex.ru/maps/org/na_ul_spasokukotskogo_43/176085176457/","Отзывы","https://yandex.ru/maps/org/na_ul_spasokukotskogo_43/176085176457/reviews/","Alex","не понятна конструкция чердака","На ул. Спасокукоцкого, 43","40.921288,57.776787"
"1711210097-96","https://yandex.ru/maps/org/na_ul_marshala_novikova_25/7958730773/","Отзывы","https://yandex.ru/maps/org/na_ul_marshala_novikova_25/7958730773/reviews/","Дмитрий Костромин","Одноподъездный девятиэтажный жилой дом с удобным местоположением. Автономное отопление. Из минусов: недостаточное количество мест для парковки автомобилей","На ул. Маршала Новикова, 25","40.938229,57.775730"
"1711210097-97","https://yandex.ru/maps/org/na_ul_marshala_novikova_25/7958730773/","Отзывы","https://yandex.ru/maps/org/na_ul_marshala_novikova_25/7958730773/reviews/","Ольга Думикян","Место прекрасное, но кто разрешил ставить 2 девятиэтажки рядом точно приследовал свои интересы. Нет парковки и тротуаров, жители очень злые и бедные. Вокруг много цыган.","На ул. Маршала Новикова, 25","40.938229,57.775730"
"1711210097-98","https://yandex.ru/maps/org/na_ul_marshala_novikova_25/7958730773/","Отзывы","https://yandex.ru/maps/org/na_ul_marshala_novikova_25/7958730773/reviews/","Ирина Si.","Расположение просто классное!!!! Сам дом очень даже симпатичный, хорошие квартиры с автономкой. Место классное","На ул. Маршала Новикова, 25","40.938229,57.775730"
"1711210097-99","https://yandex.ru/maps/org/na_ul_marshala_novikova_25/7958730773/","Отзывы","https://yandex.ru/maps/org/na_ul_marshala_novikova_25/7958730773/reviews/","osipova-57@mail.ru","Дом красивый, с "" автономкой"".Хорошее расположение, но остановки транспорта далековаты.Стоимость квартир ОЧЕНЬ дорого.За эти деньги я на берегу Черного моря купила 62 кв.м.","На ул. Маршала Новикова, 25","40.938229,57.775730"
"1711210097-100","https://yandex.ru/maps/org/na_ul_marshala_novikova_25/7958730773/","Отзывы","https://yandex.ru/maps/org/na_ul_marshala_novikova_25/7958730773/reviews/","Андрей Андреев","Центр города,но тихо, единственное что парковка не очень вместительная.","На ул. Маршала Новикова, 25","40.938229,57.775730"
"1711210097-101","https://yandex.ru/maps/org/na_ul_marshala_novikova_25/7958730773/","Отзывы","https://yandex.ru/maps/org/na_ul_marshala_novikova_25/7958730773/reviews/","Анонимный отзыв","Нет парковки, дом построен на участке где стоял частный дом (10 соток). Толщина стен с 6го этажа тоньше 5ти нижних этажей.","На ул. Маршала Новикова, 25","40.938229,57.775730"
"1711210097-102","https://yandex.ru/maps/org/na_ul_marshala_novikova_25/7958730773/","Отзывы","https://yandex.ru/maps/org/na_ul_marshala_novikova_25/7958730773/reviews/","Владимир К.","Многоэтажных домов настроено на старые коммуникации","На ул. Маршала Новикова, 25","40.938229,57.775730"
"1711210105-103","https://yandex.ru/maps/org/soyuz/237666080995/","Отзывы","https://yandex.ru/maps/org/soyuz/237666080995/reviews/","Денис Марков","Плохой подъезд к дому, особенно зимой. Часто застревают. А так сам дом не плохой,   колясочные закрывающиеся на 0 этаже.","Союз","40.994488,57.738029"
"1711210105-104","https://yandex.ru/maps/org/soyuz/237666080995/","Отзывы","https://yandex.ru/maps/org/soyuz/237666080995/reviews/","Оксана Алексеева","Ужасно построить дом рядом с частным сектором особенно такой огромный дом т высокий","Союз","40.994488,57.738029"
